0.1,0.025
0.15,0.075
0.2,0.1375
0.25,0.1875
0.3,0.25
0.35,0.3125
0.4,0.3875
0.45,0.4625
0.5,0.5375
0.55,0.6375
0.6,0.7375
0.65,0.8375
0.7,0.95
0.75,1.0625
0.8,1.1875
0.85,1.3125
0.9,1.45
0.95,1.9
1,2.0625
1.05,2.2375
1.1,2.4375
1.15,2.6375
1.2,2.85
1.25,3.1
1.3,3.375
1.35,3.6875
1.4,4
1.45,4.3125
1.5,4.6125
1.55,4.9
1.6,5.2
1.65,5.2
1.7,5.2
