1,0.64
1.1,0.665
1.2,0.687
1.3,0.7045
1.4,0.721
1.5,0.7359
1.6,0.7489517471
1.7,0.7617
1.8,0.7733111481
1.9,0.7842
2,0.794
2.1,0.8026622296
2.2,0.8099833611
2.3,0.817
2.4,0.823
