1,1.11
1.1,1.1014
1.2,1.094
1.3,1.087
1.4,1.0805394191
1.5,1.0748962656
1.6,1.0696680498
1.7,1.0647
1.8,1.05992
1.9,1.055560166
2,1.0516
2.1,1.048340249
2.2,1.0453526971
2.3,1.0425
2.4,1.04
