0.254629,0.64418
0.5,0.63953
0.592592,0.63255
0.759259,0.611627
0.935185,0.57209
1,0.55116
1.0787,0.52325
1.25,0.45813
1.416666,0.37674
1.5,0.33255
1.625,0.29069
1.754629,0.26744
1.921296,0.25348
2,0.25116
